"Aeroporto","Semana","Voos_como_Destino","Voos_como_Origem","Total_Voos"
"SBTF",7,12,12,24
"SBTF",8,8,8,16
"SBTF",9,7,7,14
"SBTF",10,7,7,14
"SBTF",11,5,5,10
"SBTF",12,5,5,10
"SBTF",13,2,2,4
"SBTF",14,3,3,6
"SBTF",15,4,4,8
"SBTF",16,1,1,2
"SBTF",17,2,2,4
"SBTF",18,2,1,3
"SBTF",19,2,2,4
"SBTF",20,3,3,6
"SBTF",21,2,2,4
"SBTF",22,3,3,6
"SBTF",23,3,3,6
"SBTF",24,3,3,6
"SBTF",25,2,2,4
"SBTF",26,3,3,6
"SBTF",27,6,6,12
"SBTF",28,4,4,8
"SBTF",29,4,4,8
"SBTF",30,7,6,13
"SBTF",31,8,8,16
"SBTF",32,5,5,10
"SBTF",33,5,4,9
"SBTF",34,6,6,12
"SBTF",35,8,8,16
"SBTF",36,10,10,20
"SBTF",37,12,12,24
"SBTF",38,7,7,14
"SBTF",39,7,7,14
"SBTF",40,12,12,24
"SBTF",41,9,9,18
"SBTF",42,11,11,22
"SBTF",43,9,9,18
"SBTF",44,9,9,18
"SBTF",45,9,9,18
"SBTF",46,9,9,18
"SBTF",47,11,10,21
"SBTF",48,7,7,14
"SBTF",49,7,8,15
"SBTF",50,8,8,16
"SBTF",51,8,8,16
"SBTF",52,7,7,14
"SBTF",53,3,3,6
"SBRJ",1,1017,1016,2033
"SBRJ",2,1042,1042,2084
"SBRJ",3,1027,1026,2053
"SBRJ",4,1023,1021,2044
"SBRJ",5,1007,1009,2016
"SBRJ",6,984,988,1972
"SBRJ",7,1021,1020,2041
"SBRJ",8,907,908,1815
"SBRJ",9,1020,1015,2035
"SBRJ",10,1045,1048,2093
"SBRJ",11,962,963,1925
"SBRJ",12,402,410,812
"SBRJ",13,71,76,147
"SBRJ",14,55,56,111
"SBRJ",15,49,45,94
"SBRJ",16,36,34,70
"SBRJ",17,38,41,79
"SBRJ",18,40,43,83
"SBRJ",19,51,54,105
"SBRJ",20,47,48,95
"SBRJ",21,60,62,122
"SBRJ",22,72,70,142
"SBRJ",23,76,82,158
"SBRJ",24,101,101,202
"SBRJ",25,125,127,252
"SBRJ",26,128,130,258
"SBRJ",27,159,162,321
"SBRJ",28,163,163,326
"SBRJ",29,175,174,349
"SBRJ",30,185,184,369
"SBRJ",31,206,204,410
"SBRJ",32,226,229,455
"SBRJ",33,248,247,495
"SBRJ",34,242,245,487
"SBRJ",35,272,268,540
"SBRJ",36,370,367,737
"SBRJ",37,359,360,719
"SBRJ",38,350,348,698
"SBRJ",39,353,354,707
"SBRJ",40,420,425,845
"SBRJ",41,465,467,932
"SBRJ",42,493,492,985
"SBRJ",43,480,475,955
"SBRJ",44,430,440,870
"SBRJ",45,515,519,1034
"SBRJ",46,565,562,1127
"SBRJ",47,539,544,1083
"SBRJ",48,582,582,1164
"SBRJ",49,631,632,1263
"SBRJ",50,634,637,1271
"SBRJ",51,669,667,1336
"SBRJ",52,605,609,1214
"SBRJ",53,180,177,357
"SBLO",1,81,83,164
"SBLO",2,91,89,180
"SBLO",3,92,92,184
"SBLO",4,94,94,188
"SBLO",5,87,87,174
"SBLO",6,90,91,181
"SBLO",7,91,91,182
"SBLO",8,73,73,146
"SBLO",9,84,86,170
"SBLO",10,100,99,199
"SBLO",11,94,94,188
"SBLO",12,43,45,88
"SBLO",13,3,3,6
"SBLO",18,2,2,4
"SBLO",19,4,4,8
"SBLO",20,3,3,6
"SBLO",21,4,4,8
"SBLO",22,4,4,8
"SBLO",23,3,3,6
"SBLO",24,4,4,8
"SBLO",25,8,8,16
"SBLO",26,7,7,14
"SBLO",27,8,8,16
"SBLO",28,8,8,16
"SBLO",29,11,11,22
"SBLO",30,11,11,22
"SBLO",31,14,14,28
"SBLO",32,19,19,38
"SBLO",33,14,14,28
"SBLO",34,18,18,36
"SBLO",35,18,18,36
"SBLO",36,18,18,36
"SBLO",37,21,20,41
"SBLO",38,30,31,61
"SBLO",39,29,29,58
"SBLO",40,30,29,59
"SBLO",41,36,37,73
"SBLO",42,44,45,89
"SBLO",43,43,43,86
"SBLO",44,41,40,81
"SBLO",45,43,43,86
"SBLO",46,44,44,88
"SBLO",47,42,43,85
"SBLO",48,41,41,82
"SBLO",49,59,58,117
"SBLO",50,56,57,113
"SBLO",51,50,51,101
"SBLO",52,46,47,93
"SBLO",53,12,11,23
"SBDB",1,5,5,10
"SBDB",2,5,5,10
"SBDB",3,5,5,10
"SBDB",4,5,5,10
"SBDB",5,5,5,10
"SBDB",6,5,5,10
"SBDB",7,5,5,10
"SBDB",8,4,4,8
"SBDB",9,5,5,10
"SBDB",10,5,5,10
"SBDB",11,6,5,11
"SBDB",12,2,2,4
"SBDB",50,1,1,2
"SBDB",51,3,3,6
"SBDB",52,2,2,4
"SBDB",53,1,1,2
"SBJP",1,127,124,251
"SBJP",2,127,127,254
"SBJP",3,128,129,257
"SBJP",4,123,125,248
"SBJP",5,116,117,233
"SBJP",6,100,101,201
"SBJP",7,100,98,198
"SBJP",8,83,83,166
"SBJP",9,102,102,204
"SBJP",10,97,98,195
"SBJP",11,100,100,200
"SBJP",12,66,69,135
"SBJP",13,14,16,30
"SBJP",14,6,6,12
"SBJP",15,7,7,14
"SBJP",16,6,6,12
"SBJP",17,5,5,10
"SBJP",18,3,6,9
"SBJP",19,7,7,14
"SBJP",20,8,8,16
"SBJP",21,8,8,16
"SBJP",22,10,10,20
"SBJP",23,11,11,22
"SBJP",24,12,12,24
"SBJP",25,14,14,28
"SBJP",26,14,14,28
"SBJP",27,23,23,46
"SBJP",28,28,28,56
"SBJP",29,34,34,68
"SBJP",30,34,33,67
"SBJP",31,37,36,73
"SBJP",32,39,38,77
"SBJP",33,42,41,83
"SBJP",34,45,44,89
"SBJP",35,47,46,93
"SBJP",36,50,49,99
"SBJP",37,47,47,94
"SBJP",38,46,47,93
"SBJP",39,43,43,86
"SBJP",40,49,49,98
"SBJP",41,52,50,102
"SBJP",42,53,53,106
"SBJP",43,45,45,90
"SBJP",44,56,55,111
"SBJP",45,68,68,136
"SBJP",46,67,67,134
"SBJP",47,66,66,132
"SBJP",48,73,69,142
"SBJP",49,93,93,186
"SBJP",50,100,99,199
"SBJP",51,121,124,245
"SBJP",52,123,122,245
"SBJP",53,33,38,71
"SBVH",1,6,6,12
"SBVH",2,8,8,16
"SBVH",3,7,7,14
"SBVH",4,7,7,14
"SBVH",5,7,7,14
"SBVH",6,8,8,16
"SBVH",7,7,7,14
"SBVH",8,6,6,12
"SBVH",9,7,7,14
"SBVH",10,7,7,14
"SBVH",11,7,7,14
"SBVH",12,3,3,6
"SBCJ",1,12,12,24
"SBCJ",2,14,14,28
"SBCJ",3,14,14,28
"SBCJ",4,14,14,28
"SBCJ",5,14,14,28
"SBCJ",6,14,14,28
"SBCJ",7,15,14,29
"SBCJ",8,9,9,18
"SBCJ",9,17,16,33
"SBCJ",10,19,19,38
"SBCJ",11,19,19,38
"SBCJ",12,15,14,29
"SBCJ",27,2,2,4
"SBCJ",28,2,2,4
"SBCJ",29,3,3,6
"SBCJ",30,2,2,4
"SBCJ",31,3,3,6
"SBCJ",32,3,3,6
"SBCJ",35,2,2,4
"SBCJ",36,8,8,16
"SBCJ",37,8,8,16
"SBCJ",38,2,2,4
"SBCJ",39,2,2,4
"SBCJ",40,8,8,16
"SBCJ",41,9,9,18
"SBCJ",42,18,18,36
"SBCJ",43,14,14,28
"SBCJ",44,16,16,32
"SBCJ",45,10,12,22
"SBCJ",46,12,12,24
"SBCJ",47,13,13,26
"SBCJ",48,13,13,26
"SBCJ",49,13,13,26
"SBCJ",50,13,13,26
"SBCJ",51,15,15,30
"SBCJ",52,9,9,18
"SBCJ",53,1,1,2
"SBPO",1,4,4,8
"SBPO",2,6,6,12
"SBPO",3,6,6,12
"SBPO",4,6,6,12
"SBPO",5,6,6,12
"SBPO",6,6,6,12
"SBPO",7,6,6,12
"SBPO",8,3,3,6
"SBPO",9,6,6,12
"SBPO",10,6,6,12
"SBPO",11,5,5,10
"SBPO",12,4,4,8
"SBEG",1,285,280,565
"SBEG",2,315,313,628
"SBEG",3,309,311,620
"SBEG",4,320,323,643
"SBEG",5,313,308,621
"SBEG",6,295,301,596
"SBEG",7,287,296,583
"SBEG",8,254,263,517
"SBEG",9,271,271,542
"SBEG",10,278,292,570
"SBEG",11,286,291,577
"SBEG",12,221,230,451
"SBEG",13,95,95,190
"SBEG",14,54,50,104
"SBEG",15,49,47,96
"SBEG",16,47,46,93
"SBEG",17,52,52,104
"SBEG",18,52,55,107
"SBEG",19,56,56,112
"SBEG",20,62,59,121
"SBEG",21,62,59,121
"SBEG",22,60,59,119
"SBEG",23,62,61,123
"SBEG",24,55,57,112
"SBEG",25,71,71,142
"SBEG",26,69,71,140
"SBEG",27,101,97,198
"SBEG",28,113,105,218
"SBEG",29,131,125,256
"SBEG",30,136,128,264
"SBEG",31,123,120,243
"SBEG",32,125,119,244
"SBEG",33,141,135,276
"SBEG",34,153,151,304
"SBEG",35,163,156,319
"SBEG",36,183,182,365
"SBEG",37,206,199,405
"SBEG",38,200,202,402
"SBEG",39,184,187,371
"SBEG",40,194,188,382
"SBEG",41,205,208,413
"SBEG",42,220,218,438
"SBEG",43,222,217,439
"SBEG",44,206,205,411
"SBEG",45,202,205,407
"SBEG",46,203,199,402
"SBEG",47,205,207,412
"SBEG",48,201,199,400
"SBEG",49,237,237,474
"SBEG",50,226,223,449
"SBEG",51,232,230,462
"SBEG",52,203,203,406
"SBEG",53,59,60,119
"SBBG",1,6,6,12
"SBBG",2,6,6,12
"SBBG",3,5,6,11
"SBBG",4,6,6,12
"SBBG",5,6,6,12
"SBBG",6,6,6,12
"SBBG",7,6,6,12
"SBBG",8,5,6,11
"SBBG",9,6,6,12
"SBBG",10,5,6,11
"SBBG",11,6,7,13
"SBBG",12,3,3,6
"SBAX",1,1,1,2
"SBAX",2,1,1,2
"SBAX",3,1,1,2
"SBAX",4,1,1,2
"SBAX",5,1,1,2
"SBAX",6,2,2,4
"SBAX",7,2,2,4
"SBAX",8,2,2,4
"SBAX",9,2,2,4
"SBAX",10,2,2,4
"SBAX",11,2,2,4
"SBAX",12,1,1,2
"SBIZ",1,24,23,47
"SBIZ",2,27,27,54
"SBIZ",3,26,26,52
"SBIZ",4,27,27,54
"SBIZ",5,28,28,56
"SBIZ",6,26,27,53
"SBIZ",7,28,27,55
"SBIZ",8,26,25,51
"SBIZ",9,28,29,57
"SBIZ",10,26,26,52
"SBIZ",11,28,28,56
"SBIZ",12,19,19,38
"SBIZ",13,3,3,6
"SBIZ",14,2,3,5
"SBIZ",15,2,2,4
"SBIZ",18,1,1,2
"SBIZ",19,1,1,2
"SBIZ",20,1,1,2
"SBIZ",21,1,1,2
"SBIZ",22,1,1,2
"SBIZ",24,1,1,2
"SBIZ",25,3,3,6
"SBIZ",26,4,4,8
"SBIZ",27,4,4,8
"SBIZ",28,6,6,12
"SBIZ",29,6,6,12
"SBIZ",30,8,8,16
"SBIZ",31,6,7,13
"SBIZ",32,9,9,18
"SBIZ",33,13,13,26
"SBIZ",34,16,16,32
"SBIZ",35,20,19,39
"SBIZ",36,25,25,50
"SBIZ",37,20,20,40
"SBIZ",38,15,15,30
"SBIZ",39,14,14,28
"SBIZ",40,20,20,40
"SBIZ",41,19,19,38
"SBIZ",42,22,21,43
"SBIZ",43,24,24,48
"SBIZ",44,20,21,41
"SBIZ",45,17,17,34
"SBIZ",46,17,16,33
"SBIZ",47,17,17,34
"SBIZ",48,19,19,38
"SBIZ",49,27,27,54
"SBIZ",50,27,27,54
"SBIZ",51,27,27,54
"SBIZ",52,25,25,50
"SBIZ",53,7,7,14
"SBPA",1,700,700,1400
"SBPA",2,711,709,1420
"SBPA",3,712,709,1421
"SBPA",4,714,717,1431
"SBPA",5,715,718,1433
"SBPA",6,715,720,1435
"SBPA",7,714,717,1431
"SBPA",8,624,621,1245
"SBPA",9,689,688,1377
"SBPA",10,711,707,1418
"SBPA",11,668,669,1337
"SBPA",12,323,321,644
"SBPA",13,77,76,153
"SBPA",14,48,49,97
"SBPA",15,35,36,71
"SBPA",16,36,36,72
"SBPA",17,34,36,70
"SBPA",18,38,38,76
"SBPA",19,49,52,101
"SBPA",20,48,49,97
"SBPA",21,47,50,97
"SBPA",22,48,50,98
"SBPA",23,49,52,101
"SBPA",24,73,75,148
"SBPA",25,84,86,170
"SBPA",26,87,87,174
"SBPA",27,100,98,198
"SBPA",28,107,110,217
"SBPA",29,118,118,236
"SBPA",30,111,112,223
"SBPA",31,121,122,243
"SBPA",32,123,126,249
"SBPA",33,129,131,260
"SBPA",34,142,137,279
"SBPA",35,142,140,282
"SBPA",36,152,151,303
"SBPA",37,170,166,336
"SBPA",38,171,171,342
"SBPA",39,180,176,356
"SBPA",40,212,209,421
"SBPA",41,236,234,470
"SBPA",42,248,245,493
"SBPA",43,250,251,501
"SBPA",44,259,254,513
"SBPA",45,328,326,654
"SBPA",46,330,329,659
"SBPA",47,343,336,679
"SBPA",48,344,334,678
"SBPA",49,347,348,695
"SBPA",50,373,373,746
"SBPA",51,418,413,831
"SBPA",52,385,384,769
"SBPA",53,109,105,214
"SBTG",1,4,4,8
"SBTG",2,3,3,6
"SBTG",3,3,3,6
"SBTG",4,3,3,6
"SBTG",5,4,4,8
"SBTG",6,7,7,14
"SBTG",7,7,7,14
"SBTG",8,3,3,6
"SBTG",9,7,7,14
"SBTG",10,7,7,14
"SBTG",11,6,6,12
"SBTG",12,5,5,10
"SBTG",36,1,1,2
"SBTG",37,2,2,4
"SBTG",38,2,2,4
"SBTG",39,2,2,4
"SBTG",40,2,2,4
"SBTG",41,2,2,4
"SBTG",42,1,1,2
"SBAR",1,112,107,219
"SBAR",2,114,114,228
"SBAR",3,111,111,222
"SBAR",4,110,112,222
"SBAR",5,109,112,221
"SBAR",6,104,104,208
"SBAR",7,94,95,189
"SBAR",8,71,71,142
"SBAR",9,90,89,179
"SBAR",10,87,90,177
"SBAR",11,84,84,168
"SBAR",12,64,66,130
"SBAR",13,12,13,25
"SBAR",14,7,7,14
"SBAR",15,6,6,12
"SBAR",16,5,6,11
"SBAR",17,5,5,10
"SBAR",18,6,6,12
"SBAR",19,7,7,14
"SBAR",20,8,8,16
"SBAR",21,9,9,18
"SBAR",22,11,11,22
"SBAR",23,12,12,24
"SBAR",24,14,14,28
"SBAR",25,19,19,38
"SBAR",26,20,20,40
"SBAR",27,23,23,46
"SBAR",28,23,23,46
"SBAR",29,22,22,44
"SBAR",30,20,20,40
"SBAR",31,23,23,46
"SBAR",32,26,26,52
"SBAR",33,33,33,66
"SBAR",34,36,37,73
"SBAR",35,37,37,74
"SBAR",36,45,44,89
"SBAR",37,43,42,85
"SBAR",38,52,52,104
"SBAR",39,50,50,100
"SBAR",40,62,61,123
"SBAR",41,66,66,132
"SBAR",42,73,72,145
"SBAR",43,71,71,142
"SBAR",44,61,62,123
"SBAR",45,72,72,144
"SBAR",46,73,72,145
"SBAR",47,73,73,146
"SBAR",48,73,71,144
"SBAR",49,83,80,163
"SBAR",50,90,87,177
"SBAR",51,96,97,193
"SBAR",52,85,84,169
"SBAR",53,24,27,51
"SBJR",1,11,11,22
"SBJR",2,15,15,30
"SBJR",3,13,13,26
"SBJR",4,15,15,30
"SBJR",5,17,16,33
"SBJR",6,13,14,27
"SBJR",7,13,12,25
"SBJR",8,15,15,30
"SBJR",9,15,15,30
"SBJR",10,13,14,27
"SBJR",11,15,15,30
"SBJR",12,3,3,6
"SBTB",1,5,3,8
"SBTB",2,3,3,6
"SBTB",3,2,2,4
"SBTB",4,4,4,8
"SBTB",5,4,4,8
"SBTB",6,4,2,6
"SBTB",9,1,1,2
"SBTB",10,3,3,6
"SBTB",11,3,3,6
"SBTB",12,3,3,6
"SBTB",13,3,3,6
"SBTB",15,2,2,4
"SBTB",16,1,1,2
"SBTB",18,1,1,2
"SBTB",19,1,1,2
"SBTB",20,1,1,2
"SBTB",21,4,4,8
"SBTB",22,3,3,6
"SBTB",23,3,4,7
"SBTB",24,4,3,7
"SBTB",25,4,4,8
"SBTB",26,4,4,8
"SBTB",27,8,8,16
"SBTB",28,4,4,8
"SBTB",29,10,10,20
"SBTB",30,4,4,8
"SBTB",31,7,7,14
"SBTB",32,4,4,8
"SBTB",33,3,3,6
"SBTB",34,3,3,6
"SBTB",35,4,4,8
"SBTB",36,4,4,8
"SBTB",37,5,5,10
"SBTB",38,3,3,6
"SBTB",39,3,3,6
"SBTB",40,3,4,7
"SBTB",41,3,3,6
"SBTB",42,4,4,8
"SBTB",43,4,4,8
"SBTB",44,3,3,6
"SBTB",45,5,5,10
"SBTB",46,3,3,6
"SBTB",47,4,4,8
"SBTB",48,3,3,6
"SBTB",49,5,5,10
"SBTB",50,4,4,8
"SBTB",51,4,4,8
"SBTB",52,3,3,6
"SBTB",53,1,1,2
"SBCY",1,234,233,467
"SBCY",2,268,267,535
"SBCY",3,266,265,531
"SBCY",4,267,267,534
"SBCY",5,262,261,523
"SBCY",6,256,255,511
"SBCY",7,255,249,504
"SBCY",8,208,209,417
"SBCY",9,254,251,505
"SBCY",10,256,254,510
"SBCY",11,248,245,493
"SBCY",12,150,149,299
"SBCY",13,34,35,69
"SBCY",14,24,25,49
"SBCY",15,23,23,46
"SBCY",16,20,20,40
"SBCY",17,23,24,47
"SBCY",18,24,22,46
"SBCY",19,29,32,61
"SBCY",20,31,31,62
"SBCY",21,29,31,60
"SBCY",22,31,31,62
"SBCY",23,28,31,59
"SBCY",24,36,36,72
"SBCY",25,52,54,106
"SBCY",26,58,57,115
"SBCY",27,72,70,142
"SBCY",28,71,70,141
"SBCY",29,82,83,165
"SBCY",30,82,82,164
"SBCY",31,95,95,190
"SBCY",32,107,107,214
"SBCY",33,116,113,229
"SBCY",34,122,123,245
"SBCY",35,125,128,253
"SBCY",36,133,133,266
"SBCY",37,148,148,296
"SBCY",38,120,120,240
"SBCY",39,116,116,232
"SBCY",40,134,133,267
"SBCY",41,123,121,244
"SBCY",42,137,141,278
"SBCY",43,142,142,284
"SBCY",44,140,138,278
"SBCY",45,177,176,353
"SBCY",46,171,175,346
"SBCY",47,168,164,332
"SBCY",48,175,177,352
"SBCY",49,186,183,369
"SBCY",50,192,194,386
"SBCY",51,213,209,422
"SBCY",52,199,198,397
"SBCY",53,56,59,115
"SBMT",24,2,1,3
"SBMT",25,1,1,2
"SBMT",27,2,2,4
"SBMT",28,1,1,2
"SBMT",29,3,3,6
"SBMT",30,4,4,8
"SBMT",31,2,2,4
"SBMT",35,1,2,3
"SBMT",36,3,3,6
"SBMT",37,1,1,2
"SBMT",38,3,3,6
"SBMT",39,4,4,8
"SBMT",41,2,2,4
"SBMT",43,2,2,4
"SBMT",44,2,2,4
"SBMT",46,2,2,4
"SBGR",1,2900,2938,5838
"SBGR",2,2935,2943,5878
"SBGR",3,2946,2949,5895
"SBGR",4,2944,2916,5860
"SBGR",5,2899,2913,5812
"SBGR",6,2815,2808,5623
"SBGR",7,2854,2856,5710
"SBGR",8,2564,2562,5126
"SBGR",9,2794,2793,5587
"SBGR",10,2811,2799,5610
"SBGR",11,2793,2795,5588
"SBGR",12,1730,1705,3435
"SBGR",13,558,571,1129
"SBGR",14,361,358,719
"SBGR",15,288,308,596
"SBGR",16,315,321,636
"SBGR",17,303,289,592
"SBGR",18,314,284,598
"SBGR",19,395,381,776
"SBGR",20,385,386,771
"SBGR",21,409,408,817
"SBGR",22,387,384,771
"SBGR",23,424,431,855
"SBGR",24,462,460,922
"SBGR",25,550,528,1078
"SBGR",26,557,544,1101
"SBGR",27,671,670,1341
"SBGR",28,710,719,1429
"SBGR",29,783,779,1562
"SBGR",30,763,769,1532
"SBGR",31,820,821,1641
"SBGR",32,924,935,1859
"SBGR",33,1012,1028,2040
"SBGR",34,1081,1076,2157
"SBGR",35,1101,1110,2211
"SBGR",36,1211,1212,2423
"SBGR",37,1183,1182,2365
"SBGR",38,1243,1239,2482
"SBGR",39,1264,1260,2524
"SBGR",40,1342,1331,2673
"SBGR",41,1432,1437,2869
"SBGR",42,1505,1493,2998
"SBGR",43,1459,1454,2913
"SBGR",44,1446,1456,2902
"SBGR",45,1600,1589,3189
"SBGR",46,1610,1607,3217
"SBGR",47,1645,1645,3290
"SBGR",48,1629,1653,3282
"SBGR",49,1773,1777,3550
"SBGR",50,1802,1799,3601
"SBGR",51,1881,1900,3781
"SBGR",52,1802,1824,3626
"SBGR",53,512,500,1012
"SBBH",1,2,2,4
"SBBH",2,3,1,4
"SBBH",3,7,9,16
"SBBH",4,1,1,2
"SBBH",5,4,1,5
"SBBH",6,2,4,6
"SBBH",7,2,2,4
"SBBH",8,6,6,12
"SBBH",9,2,3,5
"SBBH",10,3,1,4
"SBBH",11,9,7,16
"SBBH",12,18,0,18
"SBBH",13,4,0,4
"SBBH",15,0,1,1
"SBBH",23,1,1,2
"SBBH",26,1,1,2
"SBBH",27,1,1,2
"SBBH",28,2,2,4
"SBBH",29,2,2,4
"SBBH",30,3,3,6
"SBBH",31,2,2,4
"SBBH",32,3,3,6
"SBBH",33,1,1,2
"SBBH",34,1,0,1
"SBBH",49,3,3,6
"SBLJ",1,4,4,8
"SBLJ",2,6,6,12
"SBLJ",3,6,6,12
"SBLJ",4,5,5,10
"SBLJ",5,6,6,12
"SBLJ",6,5,5,10
"SBLJ",7,5,5,10
"SBLJ",8,3,3,6
"SBLJ",9,4,4,8
"SBLJ",10,5,5,10
"SBLJ",11,4,4,8
"SBLJ",12,1,1,2
"SBFZ",1,492,481,973
"SBFZ",2,502,498,1000
"SBFZ",3,496,499,995
"SBFZ",4,492,492,984
"SBFZ",5,482,478,960
"SBFZ",6,458,450,908
"SBFZ",7,469,465,934
"SBFZ",8,445,442,887
"SBFZ",9,478,479,957
"SBFZ",10,474,471,945
"SBFZ",11,470,475,945
"SBFZ",12,298,315,613
"SBFZ",13,58,64,122
"SBFZ",14,23,26,49
"SBFZ",15,23,24,47
"SBFZ",16,25,24,49
"SBFZ",17,24,25,49
"SBFZ",18,20,25,45
"SBFZ",19,34,31,65
"SBFZ",20,36,32,68
"SBFZ",21,35,32,67
"SBFZ",22,44,40,84
"SBFZ",23,45,42,87
"SBFZ",24,55,51,106
"SBFZ",25,63,64,127
"SBFZ",26,67,65,132
"SBFZ",27,98,93,191
"SBFZ",28,92,86,178
"SBFZ",29,99,94,193
"SBFZ",30,92,84,176
"SBFZ",31,98,95,193
"SBFZ",32,112,107,219
"SBFZ",33,116,113,229
"SBFZ",34,119,114,233
"SBFZ",35,124,123,247
"SBFZ",36,135,132,267
"SBFZ",37,145,146,291
"SBFZ",38,153,156,309
"SBFZ",39,152,155,307
"SBFZ",40,179,176,355
"SBFZ",41,213,213,426
"SBFZ",42,230,228,458
"SBFZ",43,229,229,458
"SBFZ",44,227,225,452
"SBFZ",45,240,235,475
"SBFZ",46,236,230,466
"SBFZ",47,244,242,486
"SBFZ",48,242,241,483
"SBFZ",49,263,263,526
"SBFZ",50,263,259,522
"SBFZ",51,314,314,628
"SBFZ",52,305,299,604
"SBFZ",53,90,94,184
"SBMO",1,207,200,407
"SBMO",2,205,203,408
"SBMO",3,206,205,411
"SBMO",4,196,200,396
"SBMO",5,179,179,358
"SBMO",6,165,165,330
"SBMO",7,159,159,318
"SBMO",8,149,151,300
"SBMO",9,160,161,321
"SBMO",10,145,146,291
"SBMO",11,143,144,287
"SBMO",12,118,122,240
"SBMO",13,17,18,35
"SBMO",14,13,13,26
"SBMO",15,12,12,24
"SBMO",16,13,13,26
"SBMO",17,7,7,14
"SBMO",18,7,11,18
"SBMO",19,9,9,18
"SBMO",20,10,10,20
"SBMO",21,13,12,25
"SBMO",22,15,15,30
"SBMO",23,12,12,24
"SBMO",24,12,12,24
"SBMO",25,14,14,28
"SBMO",26,13,14,27
"SBMO",27,24,24,48
"SBMO",28,29,29,58
"SBMO",29,29,29,58
"SBMO",30,28,28,56
"SBMO",31,29,29,58
"SBMO",32,37,37,74
"SBMO",33,43,42,85
"SBMO",34,47,47,94
"SBMO",35,47,46,93
"SBMO",36,60,61,121
"SBMO",37,56,55,111
"SBMO",38,67,68,135
"SBMO",39,68,68,136
"SBMO",40,82,82,164
"SBMO",41,98,96,194
"SBMO",42,104,107,211
"SBMO",43,98,98,196
"SBMO",44,92,90,182
"SBMO",45,114,114,228
"SBMO",46,115,115,230
"SBMO",47,116,116,232
"SBMO",48,120,116,236
"SBMO",49,121,124,245
"SBMO",50,136,136,272
"SBMO",51,167,166,333
"SBMO",52,188,190,378
"SBMO",53,47,52,99
"SBFL",1,370,369,739
"SBFL",2,376,376,752
"SBFL",3,382,381,763
"SBFL",4,375,378,753
"SBFL",5,359,359,718
"SBFL",6,341,340,681
"SBFL",7,338,339,677
"SBFL",8,306,306,612
"SBFL",9,330,331,661
"SBFL",10,307,308,615
"SBFL",11,307,305,612
"SBFL",12,162,169,331
"SBFL",13,30,30,60
"SBFL",14,19,18,37
"SBFL",15,20,19,39
"SBFL",16,21,20,41
"SBFL",17,21,22,43
"SBFL",18,22,21,43
"SBFL",19,26,27,53
"SBFL",20,34,35,69
"SBFL",21,34,36,70
"SBFL",22,33,33,66
"SBFL",23,34,38,72
"SBFL",24,42,45,87
"SBFL",25,45,48,93
"SBFL",26,49,50,99
"SBFL",27,48,49,97
"SBFL",28,49,50,99
"SBFL",29,55,57,112
"SBFL",30,60,59,119
"SBFL",31,63,62,125
"SBFL",32,67,68,135
"SBFL",33,75,75,150
"SBFL",34,79,80,159
"SBFL",35,79,80,159
"SBFL",36,92,91,183
"SBFL",37,88,91,179
"SBFL",38,97,97,194
"SBFL",39,97,97,194
"SBFL",40,106,106,212
"SBFL",41,111,110,221
"SBFL",42,118,118,236
"SBFL",43,115,114,229
"SBFL",44,140,136,276
"SBFL",45,159,163,322
"SBFL",46,158,158,316
"SBFL",47,157,156,313
"SBFL",48,167,160,327
"SBFL",49,186,183,369
"SBFL",50,182,186,368
"SBFL",51,211,211,422
"SBFL",52,200,203,403
"SBFL",53,55,60,115
"SBMD",1,3,3,6
"SBMD",2,3,3,6
"SBMD",3,2,2,4
"SBMD",4,3,3,6
"SBMD",5,3,3,6
"SBMD",6,3,3,6
"SBMD",7,3,3,6
"SBMD",8,3,3,6
"SBMD",9,3,3,6
"SBMD",10,3,3,6
"SBMD",11,3,3,6
"SBMD",12,3,3,6
"SBMD",13,4,3,7
"SBMD",16,2,2,4
"SBMD",17,3,3,6
"SBMD",18,1,1,2
"SBMD",19,2,2,4
"SBMD",20,3,3,6
"SBMD",21,3,3,6
"SBMD",22,3,3,6
"SBMD",23,3,3,6
"SBMD",24,3,3,6
"SBMD",25,3,3,6
"SBMD",26,3,3,6
"SBMD",27,3,3,6
"SBMD",28,3,3,6
"SBMD",29,4,4,8
"SBMD",30,3,3,6
"SBMD",31,3,3,6
"SBMD",32,3,3,6
"SBMD",33,3,3,6
"SBMD",34,4,4,8
"SBMD",35,5,5,10
"SBMD",36,6,6,12
"SBMD",37,7,7,14
"SBMD",38,7,7,14
"SBMD",39,7,7,14
"SBMD",40,6,6,12
"SBMD",41,6,6,12
"SBMD",42,6,6,12
"SBMD",43,6,6,12
"SBMD",44,4,4,8
"SBMD",45,7,7,14
"SBMD",46,7,7,14
"SBMD",47,6,6,12
"SBMD",48,6,6,12
"SBMD",49,7,7,14
"SBMD",50,7,7,14
"SBMD",51,7,7,14
"SBMD",52,3,3,6
"SBMD",53,1,1,2
"SBME",1,10,10,20
"SBME",2,11,11,22
"SBME",3,9,9,18
"SBME",4,11,11,22
"SBME",5,16,15,31
"SBME",6,20,20,40
"SBME",7,19,19,38
"SBME",8,19,19,38
"SBME",9,15,15,30
"SBME",10,22,22,44
"SBME",11,21,21,42
